fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;04;2021-06-16;17;6;0;0;0;0;1417;220;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;20;6;0;0;0;0;1260;194;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;37;13;0;0;0;0;2757;441;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-17;24;9;0;0;0;0;1441;229;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;14;6;0;0;0;0;1274;200;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;39;15;0;0;0;0;2796;456;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-18;10;10;0;0;0;0;1451;239;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;10;0;0;0;0;1293;210;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;30;20;0;0;0;0;2826;476;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-19;9;3;0;0;0;0;1460;242;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;4;0;0;0;0;1303;214;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;7;0;0;0;0;2845;483;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-20;9;1;0;0;0;0;1469;243;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;4;0;0;0;0;0;1307;214;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;13;1;0;0;0;0;2858;484;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-21;15;8;0;0;0;0;1484;251;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;4;0;0;0;0;1325;218;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;33;12;0;0;0;0;2891;496;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-22;25;9;0;0;0;0;1509;260;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;7;0;0;0;0;1341;225;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;41;16;0;0;0;0;2932;512;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-23;19;14;0;0;0;0;1528;274;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;11;0;0;0;0;1358;236;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;36;26;0;0;0;0;2968;538;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-24;18;8;0;0;0;0;1546;282;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;15;9;0;0;0;0;1373;245;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;33;18;0;0;0;0;3001;556;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-25;18;16;0;0;0;0;1564;298;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;10;0;0;0;0;1391;255;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;36;26;0;0;0;0;3037;582;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-26;16;4;0;0;0;0;1580;302;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;13;7;0;0;0;0;1404;262;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;29;11;0;0;0;0;3066;593;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-27;10;5;0;0;0;0;1590;307;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;2;4;0;0;0;0;1406;266;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;9;0;0;0;0;3078;602;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-28;10;13;0;0;0;0;1600;320;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;15;13;0;0;0;0;1421;279;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;25;26;0;0;0;0;3103;628;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-29;19;10;0;0;0;0;1619;330;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;17;0;0;0;0;1438;296;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;36;27;0;0;0;0;3139;655;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-06-30;18;8;0;0;0;0;1637;338;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;8;0;0;0;0;1454;304;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;34;16;0;0;0;0;3173;671;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-01;24;18;0;0;0;0;1661;356;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;14;0;0;0;0;1473;318;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;44;32;0;0;0;0;3217;703;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-02;14;13;0;0;0;0;1675;369;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;7;0;0;0;0;1490;325;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;31;20;0;0;0;0;3248;723;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-03;6;9;0;0;0;0;1681;378;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;4;0;0;0;0;1500;329;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;13;0;0;0;0;3265;736;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-04;3;3;0;0;0;0;1684;381;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;3;2;0;0;0;0;1503;331;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;5;0;0;0;0;3271;741;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-05;15;10;0;0;0;0;1699;391;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;8;0;0;0;0;1509;339;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;21;19;0;0;0;0;3292;760;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-06;12;13;0;0;0;0;1711;404;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;11;8;0;0;0;0;1520;347;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;23;21;0;0;0;0;3315;781;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-07;22;13;0;0;0;0;1733;417;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;11;8;0;0;0;0;1531;355;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;33;21;0;0;0;0;3348;802;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-08;19;17;0;0;0;0;1752;434;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;12;0;0;0;0;1549;367;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;38;29;0;0;0;0;3386;831;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-09;13;11;0;0;0;0;1765;445;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;5;0;0;0;0;1566;372;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;30;16;0;0;0;0;3416;847;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-10;7;4;0;0;0;0;1772;449;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;6;0;0;0;0;1572;378;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;13;10;0;0;0;0;3429;857;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-11;4;4;0;0;0;0;1776;453;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;3;0;0;0;0;1578;381;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;7;0;0;0;0;3439;864;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-12;14;9;0;0;0;0;1790;462;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;9;0;0;0;0;1590;390;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;26;18;0;0;0;0;3465;882;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-13;21;12;0;0;0;0;1811;474;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;9;0;0;0;0;1607;399;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;38;21;0;0;0;0;3503;903;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-14;15;8;0;0;0;0;1826;482;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;5;3;0;0;0;0;1612;402;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;20;11;0;0;0;0;3523;914;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-15;21;12;0;0;0;0;1847;494;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;13;9;0;0;0;0;1625;411;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;35;21;0;0;0;0;3558;935;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-16;26;15;0;0;0;0;1873;509;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;12;0;0;0;0;1644;423;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;45;27;0;0;0;0;3603;962;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-17;20;18;0;0;0;0;1893;527;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;7;0;0;0;0;1662;430;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;38;25;0;0;0;0;3641;987;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-18;8;7;0;0;0;0;1901;534;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;2;4;0;0;0;0;1664;434;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;11;0;0;0;0;3651;998;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-19;20;11;0;0;0;0;1921;545;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;9;0;0;0;0;1681;443;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;38;20;0;0;0;0;3689;1018;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-20;25;24;0;0;0;0;1946;569;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;18;0;0;0;0;1699;461;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;44;43;0;0;0;0;3733;1061;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-21;16;15;0;0;0;0;1962;584;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;15;0;0;0;0;1705;476;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;23;30;0;0;0;0;3756;1091;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-22;26;20;0;0;0;0;1988;604;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;18;0;0;0;0;1724;494;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;45;38;0;0;0;0;3801;1129;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-23;20;9;0;0;0;0;2008;613;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;14;0;0;0;0;1743;508;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;41;23;0;0;0;0;3842;1152;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-24;13;15;0;0;0;0;2021;628;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;13;0;0;0;0;1755;521;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;25;28;0;0;0;0;3867;1180;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-25;6;5;0;0;0;0;2027;633;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;1;3;0;0;0;0;1756;524;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;7;8;0;0;0;0;3874;1188;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-26;24;14;0;0;0;0;2051;647;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;14;0;0;0;0;1762;538;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;30;29;0;0;0;0;3904;1217;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-27;20;24;0;0;0;0;2071;671;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;9;0;0;0;0;1772;547;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;30;34;0;0;0;0;3934;1251;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-28;18;18;0;0;0;0;2089;689;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;11;18;0;0;0;0;1783;565;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;29;36;0;0;0;0;3963;1287;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-29;28;11;0;0;0;0;2117;700;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;12;0;0;0;0;1795;577;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;41;23;0;0;0;0;4004;1310;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-30;14;11;0;0;0;0;2131;711;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;11;0;0;0;0;1807;588;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;26;22;0;0;0;0;4030;1332;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-07-31;16;7;0;0;0;0;2147;718;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;9;0;0;0;0;1817;597;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;26;16;0;0;0;0;4056;1348;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-01;4;0;0;0;0;0;2151;718;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;1;0;0;0;0;1823;598;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;1;0;0;0;0;4066;1349;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-02;15;14;0;0;0;0;2166;732;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;13;0;0;0;0;1841;611;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;33;27;0;0;0;0;4099;1376;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-03;22;16;0;0;0;0;2188;748;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;14;7;0;0;0;0;1855;618;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;36;23;0;0;0;0;4135;1399;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-04;18;10;0;0;0;0;2206;758;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;18;13;0;0;0;0;1873;631;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;36;23;0;0;0;0;4171;1422;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-05;16;12;0;0;0;0;2222;770;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;13;11;0;0;0;0;1886;642;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;29;23;0;0;0;0;4200;1445;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-06;16;9;0;0;0;0;2238;779;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;8;0;0;0;0;1898;650;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;28;17;0;0;0;0;4228;1462;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-07;8;6;0;0;0;0;2246;785;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;3;5;0;0;0;0;1901;655;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;11;11;0;0;0;0;4239;1473;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-08;6;3;0;0;0;0;2252;788;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;7;0;0;0;0;1907;662;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;10;0;0;0;0;4251;1483;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-09;11;16;0;0;0;0;2263;804;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;8;13;0;0;0;0;1915;675;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;29;0;0;0;0;4270;1512;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-10;25;10;0;0;0;0;2288;814;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;11;12;0;0;0;0;1926;687;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;37;22;0;0;0;0;4307;1534;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-11;17;12;0;0;0;0;2305;826;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;13;8;0;0;0;0;1939;695;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;31;21;0;0;0;0;4338;1555;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-12;15;16;0;0;0;0;2320;842;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;14;0;0;0;0;1951;709;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;28;32;0;0;0;0;4366;1587;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-13;22;5;0;0;0;0;2342;847;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;7;0;0;0;0;1961;716;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;32;12;0;0;0;0;4398;1599;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-14;18;11;0;0;0;0;2360;858;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;5;6;0;0;0;0;1966;722;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;23;17;0;0;0;0;4421;1616;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-15;1;2;0;0;0;0;2361;860;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;2;3;0;0;0;0;1968;725;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;3;5;0;0;0;0;4424;1621;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-16;12;14;0;0;0;0;2373;874;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;9;15;0;0;0;0;1977;740;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;22;29;0;0;0;0;4446;1650;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-17;14;11;0;0;0;0;2387;885;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;8;14;0;0;0;0;1985;754;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;22;25;0;0;0;0;4468;1675;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-18;27;11;0;0;0;0;2414;896;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;8;6;0;0;0;0;1993;760;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;35;17;0;0;0;0;4503;1692;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-19;15;11;0;0;0;0;2429;907;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;5;5;0;0;0;0;1998;765;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;20;16;0;0;0;0;4523;1708;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-20;19;16;0;0;0;0;2448;923;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;7;9;0;0;0;0;2005;774;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;26;25;0;0;0;0;4549;1733;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-21;8;7;0;0;0;0;2456;930;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;4;0;0;0;0;2011;778;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;14;11;0;0;0;0;4563;1744;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-22;1;2;0;0;0;0;2457;932;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;0;3;0;0;0;0;2011;781;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;1;5;0;0;0;0;4564;1749;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-23;11;14;0;0;0;0;2468;946;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;3;0;0;0;0;2014;784;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;14;17;0;0;0;0;4578;1766;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-24;11;12;0;0;0;0;2479;958;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;7;0;0;0;0;2020;791;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;17;20;0;0;0;0;4595;1786;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-25;10;8;0;0;0;0;2489;966;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;7;0;0;0;0;2023;798;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;14;15;0;0;0;0;4609;1801;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;04;2021-08-26;11;14;0;0;0;0;2500;980;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;8;8;0;0;0;0;2031;806;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;22;0;0;0;0;4628;1823;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-08-27;7;8;0;0;0;0;2507;988;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;15;0;0;0;0;2040;821;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;23;0;0;0;0;4644;1846;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-08-28;4;8;0;0;0;0;2511;996;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;1;3;0;0;0;0;2041;824;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;5;11;0;0;0;0;4649;1857;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-08-29;2;0;0;0;0;0;2513;996;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;1;0;0;0;0;2044;825;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;5;1;0;0;0;0;4654;1858;1;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-08-30;3;7;1;0;0;0;2516;1003;2;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;3;0;0;0;0;2047;828;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;10;1;0;0;0;4660;1868;2;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-08-31;13;14;1;0;0;0;2529;1017;3;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;3;1;0;0;0;2050;831;1;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;16;17;2;0;0;0;4676;1885;4;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-01;26;10;1;0;0;0;2555;1027;4;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;9;7;1;0;0;0;2059;838;2;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;35;17;2;0;0;0;4711;1902;6;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-02;13;4;0;0;0;0;2568;1031;4;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;6;5;1;0;0;0;2065;843;3;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;19;9;1;0;0;0;4730;1911;7;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-03;15;14;1;0;0;0;2583;1045;5;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;5;0;0;0;0;2072;848;3;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;22;19;1;0;0;0;4752;1930;8;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-04;7;9;1;0;0;0;2590;1054;6;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;7;3;3;0;0;0;2079;851;6;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;14;12;4;0;0;0;4766;1942;12;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-05;7;1;0;0;0;0;2597;1055;6;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;1;0;0;0;0;2082;852;6;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;2;0;0;0;0;4776;1944;12;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-06;8;8;3;0;0;0;2605;1063;9;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;3;6;4;0;0;0;2085;858;10;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;12;14;7;0;0;0;4788;1958;19;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
FR;04;2021-09-07;5;8;1;0;0;0;2610;1071;10;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0;1;3;0;0;0;0;2086;861;10;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;11;1;0;0;0;4794;1969;20;0;0;0;0.1;0.1;0.0;0.0;0.0;0.0
